,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min
951,3,61.52170291478533,39.028337871528855,70.69154057376578,52.12278403933869,48.25939521363986,116.4662048047427,70.71520812509335,70.3422718551454,113.99481841473363,144.596468249865,17.390680473644842,14.971411078314928,18.562234796421112,17.1845606163341,3.5839233443302336,30.621332877581963,18.64783696676182,19.92938751363858,3.1945601387004676,5.227417819683751,13.0,1.0,17.0,8.0,17.0,29.0,17.0,10.0,99.0,130.0
952,3,92.99832484359509,40.95732303003068,111.86907895700757,75.83000336984816,45.56317976918982,162.38503689739545,111.90077018123922,110.01012419599819,102.37825324653126,162.3743119893337,13.337204064222878,12.326413380624606,13.117728010657155,16.056349203897692,3.3072912071864717,21.23465556194689,13.239609575914203,13.630131733857732,2.5302907017195357,5.020193746186892,29.0,1.0,40.0,15.0,19.0,22.0,40.0,34.0,94.0,135.0
953,2,87.14216639051746,39.60491811113943,102.81556684934999,74.50302702013765,43.65625796584247,157.73048368595462,102.88976867193475,102.07259272240633,106.23799547540148,159.54494328320163,16.050274537913303,12.802553757255469,16.597214278924568,18.221434797948255,3.2206794757046575,22.045837164450564,16.799486000628402,17.17554721625681,3.452257599823491,5.548504078708094,35.0,3.0,46.0,21.0,18.0,28.0,46.0,43.0,96.0,136.0
954,3,65.49269431625272,41.45295485438585,73.64812242683115,58.64307441094036,44.30309004286333,114.33888913780486,73.67499041673511,74.40529494053398,115.49443672804935,145.2624022382524,15.579929642656992,14.832002739989722,16.019266411518494,16.227384135858777,4.395893635987045,29.35225218350727,16.125290845459443,17.29351812722235,3.053420110275907,4.470365661273265,19.0,1.0,24.0,8.0,15.0,1.0,24.0,18.0,99.0,118.0
955,3,74.68679343711631,30.63781992149478,90.749521270843,59.95959589533486,45.54841685381106,169.6186580315166,90.77841679019258,89.1201880562642,105.41306851075471,158.13209107623405,13.871142158150375,10.084790410705702,15.250353853209175,14.188420681180265,2.2637042226654867,18.637860829077912,15.361226392483536,15.598480236627612,2.9730509064937194,4.914707894362484,24.0,2.0,33.0,14.0,18.0,52.0,33.0,27.0,94.0,141.0
956,3,72.86676753051674,30.526559254659734,88.30849154316267,58.682539166083714,45.58314489146291,167.34268221922162,88.30868676351766,86.84525533195594,106.11166062025845,157.1860829578053,11.271683912276552,8.534793697797125,12.506343221939913,11.35803111417135,2.0359857924061506,18.59427168659773,12.506888201652911,12.744897149785796,2.3794631123680077,4.305952203044519,33.0,1.0,41.0,21.0,24.0,26.0,41.0,37.0,95.0,137.0
957,2,88.89620585254036,42.06234635390783,102.20798579596271,80.62667364501831,41.07355756808862,151.52596675566272,102.32597735569055,102.55305645177319,109.526344381654,158.38647701450216,21.267117827535355,18.382115925190142,22.21790306407591,23.289700003437368,3.2651561844953,34.79539333319193,22.55544210397859,23.065589471554507,4.425593376266453,8.144920751679855,18.0,1.0,26.0,10.0,15.0,13.0,26.0,18.0,95.0,131.0
958,2,60.83162206683415,32.83426877566392,70.26618981209273,52.99387734276676,44.52095066401675,137.77308751998368,70.28520892352995,69.91933642057796,113.66518783437726,148.11892046862624,16.282526000838203,11.998229157307415,17.205951130411457,17.21276508941693,4.292248355184439,23.67553146197671,17.264602896761627,18.635116053506806,2.548856189705256,5.0147027221967075,10.0,1.0,13.0,7.0,18.0,30.0,13.0,8.0,99.0,125.0
959,3,67.67587115033116,41.80432283170535,76.46946797429295,60.27638509463257,44.27726951121244,119.02221359643089,76.46977260667046,77.06841453587784,114.61706236119574,146.48637015781924,17.587131840186164,15.962330203294826,18.06127656777345,18.10910959021885,3.47887125014407,26.158431514507914,18.06181653135139,19.49966769792265,2.680871818550165,3.9601546162874706,13.0,1.0,16.0,9.0,26.0,7.0,16.0,10.0,98.0,127.0
960,3,63.89997668747991,35.399015833611614,74.94304814350431,53.09671545494068,46.91412171655756,134.4182770157454,74.94456030696918,74.28823725844764,111.45975439945057,148.68080749529025,12.859285317085705,8.904965178656438,14.408101650893107,12.56811660288125,2.9667991173561243,19.33160010408454,14.412773670405684,14.799666547625746,2.8400350622158705,4.8335547298080925,31.0,2.0,37.0,20.0,16.0,38.0,37.0,33.0,99.0,136.0
